Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2018-11,England,35988,71639262,48,0.05
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2018-12,England,24425,64994973,47,0.038
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2018-10,Wales,2996,7394767,3,0.041
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2018-11,Wales,2280,6927778,3,0.033
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2018-12,Wales,5868,7086652,3,0.083
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-10,England,53215,76845365,48,0.069
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-11,England,45469,71639262,48,0.063
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-12,England,42499,64994973,47,0.065
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-10,Wales,3029,7394767,3,0.041
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-11,Wales,3149,6927778,3,0.045
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-12,Wales,3701,7086652,3,0.052
Broilers,Conditions,Overscald,2018-10,England,37125,76845365,48,0.048
Broilers,Conditions,Overscald,2018-11,England,41196,71639262,48,0.058
Broilers,Conditions,Overscald,2018-12,England,42028,64994973,47,0.065
Broilers,Conditions,Overscald,2018-10,Wales,10655,7394767,3,0.144
Broilers,Conditions,Overscald,2018-11,Wales,8285,6927778,3,0.12
Broilers,Conditions,Overscald,2018-12,Wales,11026,7086652,3,0.156
Broilers,Conditions,Pericarditis,2018-10,England,106044,76845365,48,0.138
Broilers,Conditions,Pericarditis,2018-11,England,97280,71639262,48,0.136
Broilers,Conditions,Pericarditis,2018-12,England,87685,64994973,47,0.135
Broilers,Conditions,Pericarditis,2018-10,Wales,6988,7394767,3,0.094
Broilers,Conditions,Pericarditis,2018-11,Wales,9840,6927778,3,0.142
Broilers,Conditions,Pericarditis,2018-12,Wales,13227,7086652,3,0.187
Broilers,Conditions,Perihepatitis/Peritonitis,2018-10,England,77452,76845365,48,0.101
Broilers,Conditions,Perihepatitis/Peritonitis,2018-11,England,76970,71639262,48,0.107
Broilers,Conditions,Perihepatitis/Peritonitis,2018-12,England,75352,64994973,47,0.116
Broilers,Conditions,Perihepatitis/Peritonitis,2018-10,Wales,9613,7394767,3,0.13
Broilers,Conditions,Perihepatitis/Peritonitis,2018-11,Wales,10918,6927778,3,0.158
Broilers,Conditions,Perihepatitis/Peritonitis,2018-12,Wales,11093,7086652,3,0.157
Broilers,Conditions,Respiratory Disease (air sacculitis),2018-10,England,1302,76845365,48,0.002
Broilers,Conditions,Respiratory Disease (air sacculitis),2018-11,England,1111,71639262,48,0.002
Broilers,Conditions,Respiratory Disease (air sacculitis),2018-12,England,1450,64994973,47,0.002
Broilers,Conditions,Respiratory Disease (air sacculitis),2018-10,Wales,65,7394767,3,0.001
Broilers,Conditions,Respiratory Disease (air sacculitis),2018-11,Wales,81,6927778,3,0.001
Broilers,Conditions,Respiratory Disease (air sacculitis),2018-12,Wales,204,7086652,3,0.003
Broilers,Conditions,Salpingitis,2018-10,England,362,76845365,48,0
Broilers,Conditions,Salpingitis,2018-11,England,272,71639262,48,0
Broilers,Conditions,Salpingitis,2018-12,England,315,64994973,47,0
Broilers,Conditions,Salpingitis,2018-12,Wales,3,7086652,3,0
Broilers,Conditions,Tumours/Nodules,2018-10,England,12675,76845365,48,0.016
Broilers,Conditions,Tumours/Nodules,2018-11,England,12680,71639262,48,0.018
Broilers,Conditions,Tumours/Nodules,2018-12,England,13258,64994973,47,0.02
Broilers,Conditions,Tumours/Nodules,2018-10,Wales,176,7394767,3,0.002
Broilers,Conditions,Tumours/Nodules,2018-11,Wales,159,6927778,3,0.002
Broilers,Conditions,Tumours/Nodules,2018-12,Wales,180,7086652,3,0.003
Broilers,Suspect notifiable disease,Avian Influenza,2018-12,England,8,64994973,47,0
Broilers,Suspect notifiable disease,Newcastle Disease,2018-12,England,8,64994973,47,0
Ducks,Conditions,Abnormal Colour/Fevered,2018-10,England,626,1111848,10,0.056
Ducks,Conditions,Abnormal Colour/Fevered,2018-11,England,979,1022963,12,0.096
Ducks,Conditions,Abnormal Colour/Fevered,2018-12,England,1106,1219457,11,0.091
Ducks,Conditions,Antemortem Rejects (Cull/Runts),2018-10,England,365,1111848,10,0.033
Ducks,Conditions,Antemortem Rejects (Cull/Runts),2018-11,England,172,1022963,12,0.017
Ducks,Conditions,Antemortem Rejects (Cull/Runts),2018-12,England,176,1219457,11,0.014
Ducks,Conditions,Ascites/Oedema,2018-10,England,6403,1111848,10,0.576
Ducks,Conditions,Ascites/Oedema,2018-11,England,6901,1022963,12,0.675
Ducks,Conditions,Ascites/Oedema,2018-12,England,8470,1219457,11,0.695
Ducks,Conditions,Bruising/Fractures,2018-10,England,735,1111848,10,0.066
Ducks,Conditions,Bruising/Fractures,2018-11,England,1026,1022963,12,0.1
Ducks,Conditions,Bruising/Fractures,2018-12,England,1582,1219457,11,0.13
Ducks,Conditions,Cellulitis,2018-10,England,105,1111848,10,0.009
Ducks,Conditions,Cellulitis,2018-11,England,16,1022963,12,0.002
Ducks,Conditions,Cellulitis,2018-12,England,8,1219457,11,0.001
Ducks,Conditions,Contamination,2018-10,England,887,1111848,10,0.08
Ducks,Conditions,Contamination,2018-11,England,1274,1022963,12,0.125
Ducks,Conditions,Contamination,2018-12,England,949,1219457,11,0.078
Ducks,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-10,England,853,1111848,10,0.077
Ducks,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-11,England,854,1022963,12,0.083
Ducks,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-12,England,974,1219457,11,0.08
Ducks,Conditions,Death other than slaughter (uncut/badly bled),2018-10,England,1,1111848,10,0
Ducks,Conditions,Death other than slaughter (uncut/badly bled),2018-11,England,22,1022963,12,0.002
Ducks,Conditions,Death other than slaughter (uncut/badly bled),2018-12,England,11,1219457,11,0.001
Ducks,Conditions,Dermatitis,2018-10,England,2457,1111848,10,0.221
Ducks,Conditions,Dermatitis,2018-11,England,4085,1022963,12,0.399
Ducks,Conditions,Dermatitis,2018-12,England,4331,1219457,11,0.355
Ducks,Conditions,Emaciation,2018-10,England,1364,1111848,10,0.123
Ducks,Conditions,Emaciation,2018-11,England,1757,1022963,12,0.172
Ducks,Conditions,Emaciation,2018-12,England,1593,1219457,11,0.131
Ducks,Conditions,Hepatitis,2018-10,England,170,1111848,10,0.015
Ducks,Conditions,Hepatitis,2018-11,England,197,1022963,12,0.019
Ducks,Conditions,Hepatitis,2018-12,England,387,1219457,11,0.032
Ducks,Conditions,Joint Lesions,2018-10,England,1598,1111848,10,0.144
Ducks,Conditions,Joint Lesions,2018-11,England,1606,1022963,12,0.157
Ducks,Conditions,Joint Lesions,2018-12,England,904,1219457,11,0.074
Ducks,Conditions,Machine Damage,2018-10,England,2557,1111848,10,0.23
Ducks,Conditions,Machine Damage,2018-11,England,1622,1022963,12,0.159
Ducks,Conditions,Machine Damage,2018-12,England,824,1219457,11,0.068
Ducks,Conditions,"Other Factory (poor plucking, product requirement)",2018-10,England,284,1111848,10,0.026
Ducks,Conditions,"Other Factory (poor plucking, product requirement)",2018-11,England,23,1022963,12,0.002
Ducks,Conditions,"Other Factory (poor plucking, product requirement)",2018-12,England,24,1219457,11,0.002
Ducks,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-10,England,52,1111848,10,0.005
Ducks,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-11,England,68,1022963,12,0.007
Ducks,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-12,England,7,1219457,11,0.001
Ducks,Conditions,Overscald,2018-10,England,191,1111848,10,0.017
Ducks,Conditions,Overscald,2018-11,England,131,1022963,12,0.013
Ducks,Conditions,Overscald,2018-12,England,219,1219457,11,0.018
Ducks,Conditions,Pericarditis,2018-10,England,3374,1111848,10,0.303
Ducks,Conditions,Pericarditis,2018-11,England,5919,1022963,12,0.579
Ducks,Conditions,Pericarditis,2018-12,England,4518,1219457,11,0.37
Ducks,Conditions,Perihepatitis/Peritonitis,2018-10,England,359,1111848,10,0.032
Ducks,Conditions,Perihepatitis/Peritonitis,2018-11,England,395,1022963,12,0.039
Ducks,Conditions,Perihepatitis/Peritonitis,2018-12,England,344,1219457,11,0.028
Ducks,Conditions,Respiratory Disease (air sacculitis),2018-10,England,18274,1111848,10,1.644
Ducks,Conditions,Respiratory Disease (air sacculitis),2018-11,England,19161,1022963,12,1.873
Ducks,Conditions,Respiratory Disease (air sacculitis),2018-12,England,21754,1219457,11,1.784
Ducks,Conditions,Salpingitis,2018-10,England,43,1111848,10,0.004
Ducks,Conditions,Salpingitis,2018-11,England,32,1022963,12,0.003
Ducks,Conditions,Salpingitis,2018-12,England,19,1219457,11,0.002
Ducks,Conditions,Tumours/Nodules,2018-10,England,372,1111848,10,0.033
Ducks,Conditions,Tumours/Nodules,2018-11,England,263,1022963,12,0.026
Ducks,Conditions,Tumours/Nodules,2018-12,England,500,1219457,11,0.041
Geese,Conditions,Abnormal Colour/Fevered,2018-11,England,11,37052,7,0.03
Geese,Conditions,Abnormal Colour/Fevered,2018-12,England,9,35552,7,0.025
Geese,Conditions,Ascites/Oedema,2018-11,England,1,37052,7,0.003
Geese,Conditions,Ascites/Oedema,2018-12,England,4,35552,7,0.011
Geese,Conditions,Contamination,2018-11,England,4,37052,7,0.011
Geese,Conditions,Contamination,2018-12,England,12,35552,7,0.034
Geese,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-11,England,1,37052,7,0.003
Geese,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-12,England,1,35552,7,0.003
Geese,Conditions,Dermatitis,2018-11,England,6,37052,7,0.016
Geese,Conditions,Dermatitis,2018-12,England,2,35552,7,0.006
Geese,Conditions,Emaciation,2018-11,England,5,37052,7,0.013
Geese,Conditions,Emaciation,2018-12,England,27,35552,7,0.076
Geese,Conditions,Hepatitis,2018-11,England,14,37052,7,0.038
Geese,Conditions,Hepatitis,2018-12,England,1,35552,7,0.003
Geese,Conditions,Joint Lesions,2018-11,England,1,37052,7,0.003
Geese,Conditions,Machine Damage,2018-11,England,2,37052,7,0.005
Geese,Conditions,Machine Damage,2018-12,England,1,35552,7,0.003
Geese,Conditions,Pericarditis,2018-11,England,16,37052,7,0.043
Geese,Conditions,Pericarditis,2018-12,England,2,35552,7,0.006
Geese,Conditions,Perihepatitis/Peritonitis,2018-11,England,9,37052,7,0.024
Geese,Conditions,Perihepatitis/Peritonitis,2018-12,England,16,35552,7,0.045
Geese,Conditions,Respiratory Disease (air sacculitis),2018-11,England,5,37052,7,0.013
Geese,Conditions,Respiratory Disease (air sacculitis),2018-12,England,2,35552,7,0.006
Geese,Conditions,Tumours/Nodules,2018-11,England,13,37052,7,0.035
Geese,Conditions,Tumours/Nodules,2018-12,England,29,35552,7,0.082
Guinea Fowl,Conditions,Abnormal Colour/Fevered,2018-11,England,1,520,1,0.192
Guinea Fowl,Conditions,Antemortem Rejects (Cull/Runts),2018-11,England,1,520,1,0.192
Guinea Fowl,Conditions,Bruising/Fractures,2018-11,England,1,520,1,0.192
Guinea Fowl,Conditions,Cellulitis,2018-10,England,1,280,1,0.357
Guinea Fowl,Conditions,Cellulitis,2018-11,England,1,520,1,0.192
Guinea Fowl,Conditions,Contamination,2018-10,England,2,280,1,0.714
Guinea Fowl,Conditions,Joint Lesions,2018-11,England,1,520,1,0.192
Hens,Conditions,Abnormal Colour/Fevered,2018-10,England,6242,3047882,13,0.205
Hens,Conditions,Abnormal Colour/Fevered,2018-11,England,7566,2679013,13,0.282
Hens,Conditions,Abnormal Colour/Fevered,2018-12,England,10688,3603964,13,0.297
Hens,Conditions,Antemortem Rejects (Cull/Runts),2018-10,England,28,3047882,13,0.001
Hens,Conditions,Antemortem Rejects (Cull/Runts),2018-11,England,8,2679013,13,0
Hens,Conditions,Antemortem Rejects (Cull/Runts),2018-12,England,19,3603964,13,0.001
Hens,Conditions,Ascites/Oedema,2018-10,England,2082,3047882,13,0.068
Hens,Conditions,Ascites/Oedema,2018-11,England,2156,2679013,13,0.08
Hens,Conditions,Ascites/Oedema,2018-12,England,3218,3603964,13,0.089
Hens,Conditions,Bruising/Fractures,2018-10,England,3212,3047882,13,0.105
Hens,Conditions,Bruising/Fractures,2018-11,England,4096,2679013,13,0.153
Hens,Conditions,Bruising/Fractures,2018-12,England,5872,3603964,13,0.163
Hens,Conditions,Cellulitis,2018-10,England,251,3047882,13,0.008
Hens,Conditions,Cellulitis,2018-11,England,234,2679013,13,0.009
Hens,Conditions,Cellulitis,2018-12,England,258,3603964,13,0.007
Hens,Conditions,Contamination,2018-10,England,846,3047882,13,0.028
Hens,Conditions,Contamination,2018-11,England,642,2679013,13,0.024
Hens,Conditions,Contamination,2018-12,England,744,3603964,13,0.021
Hens,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-10,England,4913,3047882,13,0.161
Hens,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-11,England,4635,2679013,13,0.173
Hens,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-12,England,12439,3603964,13,0.345
Hens,Conditions,Death other than slaughter (uncut/badly bled),2018-10,England,25,3047882,13,0.001
Hens,Conditions,Death other than slaughter (uncut/badly bled),2018-11,England,210,2679013,13,0.008
Hens,Conditions,Death other than slaughter (uncut/badly bled),2018-12,England,151,3603964,13,0.004
Hens,Conditions,Dermatitis,2018-10,England,1315,3047882,13,0.043
Hens,Conditions,Dermatitis,2018-11,England,1216,2679013,13,0.045
Hens,Conditions,Dermatitis,2018-12,England,1501,3603964,13,0.042
Hens,Conditions,Emaciation,2018-10,England,3708,3047882,13,0.122
Hens,Conditions,Emaciation,2018-11,England,3881,2679013,13,0.145
Hens,Conditions,Emaciation,2018-12,England,3964,3603964,13,0.11
Hens,Conditions,Hepatitis,2018-10,England,986,3047882,13,0.032
Hens,Conditions,Hepatitis,2018-11,England,75,2679013,13,0.003
Hens,Conditions,Hepatitis,2018-12,England,215,3603964,13,0.006
Hens,Conditions,Joint Lesions,2018-10,England,101,3047882,13,0.003
Hens,Conditions,Joint Lesions,2018-11,England,45,2679013,13,0.002
Hens,Conditions,Joint Lesions,2018-12,England,70,3603964,13,0.002
Hens,Conditions,Machine Damage,2018-10,England,2219,3047882,13,0.073
Hens,Conditions,Machine Damage,2018-11,England,2521,2679013,13,0.094
Hens,Conditions,Machine Damage,2018-12,England,2678,3603964,13,0.074
Hens,Conditions,"Other Factory (poor plucking, product requirement)",2018-10,England,1949,3047882,13,0.064
Hens,Conditions,"Other Factory (poor plucking, product requirement)",2018-11,England,1459,2679013,13,0.054
Hens,Conditions,"Other Factory (poor plucking, product requirement)",2018-12,England,3403,3603964,13,0.094
Hens,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-10,England,232,3047882,13,0.008
Hens,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-11,England,177,2679013,13,0.007
Hens,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-12,England,463,3603964,13,0.013
Hens,Conditions,Overscald,2018-10,England,1177,3047882,13,0.039
Hens,Conditions,Overscald,2018-11,England,1654,2679013,13,0.062
Hens,Conditions,Overscald,2018-12,England,1222,3603964,13,0.034
Hens,Conditions,Pericarditis,2018-10,England,72,3047882,13,0.002
Hens,Conditions,Pericarditis,2018-11,England,57,2679013,13,0.002
Hens,Conditions,Pericarditis,2018-12,England,120,3603964,13,0.003
Hens,Conditions,Perihepatitis/Peritonitis,2018-10,England,7013,3047882,13,0.23
Hens,Conditions,Perihepatitis/Peritonitis,2018-11,England,5704,2679013,13,0.213
Hens,Conditions,Perihepatitis/Peritonitis,2018-12,England,7347,3603964,13,0.204
Hens,Conditions,Respiratory Disease (air sacculitis),2018-10,England,30,3047882,13,0.001
Hens,Conditions,Respiratory Disease (air sacculitis),2018-11,England,3,2679013,13,0
Hens,Conditions,Respiratory Disease (air sacculitis),2018-12,England,37,3603964,13,0.001
Hens,Conditions,Salpingitis,2018-10,England,7319,3047882,13,0.24
Hens,Conditions,Salpingitis,2018-11,England,7320,2679013,13,0.273
Hens,Conditions,Salpingitis,2018-12,England,8042,3603964,13,0.223
Hens,Conditions,Tumours/Nodules,2018-10,England,1588,3047882,13,0.052
Hens,Conditions,Tumours/Nodules,2018-11,England,1508,2679013,13,0.056
Hens,Conditions,Tumours/Nodules,2018-12,England,2066,3603964,13,0.057
Poultry,Conditions,Abnormal Colour/Fevered,2018-10,England,148,176740,10,0.084
Poultry,Conditions,Abnormal Colour/Fevered,2018-11,England,232,170549,9,0.136
Poultry,Conditions,Abnormal Colour/Fevered,2018-12,England,450,290706,9,0.155
Poultry,Conditions,Abnormal Colour/Fevered,2018-10,Wales,225,193252,1,0.116
Poultry,Conditions,Abnormal Colour/Fevered,2018-11,Wales,113,114387,1,0.099
Poultry,Conditions,Abnormal Colour/Fevered,2018-12,Wales,118,114985,2,0.103
Poultry,Conditions,Antemortem Rejects (Cull/Runts),2018-10,England,9,176740,10,0.005
Poultry,Conditions,Antemortem Rejects (Cull/Runts),2018-11,England,5,170549,9,0.003
Poultry,Conditions,Antemortem Rejects (Cull/Runts),2018-12,England,1547,290706,9,0.532
Poultry,Conditions,Ascites/Oedema,2018-10,England,103,176740,10,0.058
Poultry,Conditions,Ascites/Oedema,2018-11,England,104,170549,9,0.061
Poultry,Conditions,Ascites/Oedema,2018-12,England,722,290706,9,0.248
Poultry,Conditions,Ascites/Oedema,2018-10,Wales,1,193252,1,0.001
Poultry,Conditions,Ascites/Oedema,2018-11,Wales,1,114387,1,0.001
Poultry,Conditions,Ascites/Oedema,2018-12,Wales,10,114985,2,0.009
Poultry,Conditions,Bruising/Fractures,2018-10,England,4,176740,10,0.002
Poultry,Conditions,Bruising/Fractures,2018-11,England,20,170549,9,0.012
Poultry,Conditions,Bruising/Fractures,2018-12,England,52,290706,9,0.018
Poultry,Conditions,Bruising/Fractures,2018-10,Wales,32,193252,1,0.017
Poultry,Conditions,Bruising/Fractures,2018-11,Wales,15,114387,1,0.013
Poultry,Conditions,Bruising/Fractures,2018-12,Wales,21,114985,2,0.018
Poultry,Conditions,Cellulitis,2018-10,England,56,176740,10,0.032
Poultry,Conditions,Cellulitis,2018-11,England,24,170549,9,0.014
Poultry,Conditions,Cellulitis,2018-12,England,872,290706,9,0.3
Poultry,Conditions,Cellulitis,2018-10,Wales,55,193252,1,0.028
Poultry,Conditions,Cellulitis,2018-11,Wales,23,114387,1,0.02
Poultry,Conditions,Cellulitis,2018-12,Wales,102,114985,2,0.089
Poultry,Conditions,Contamination,2018-10,England,27,176740,10,0.015
Poultry,Conditions,Contamination,2018-11,England,11,170549,9,0.006
Poultry,Conditions,Contamination,2018-12,England,616,290706,9,0.212
Poultry,Conditions,Contamination,2018-10,Wales,28,193252,1,0.014
Poultry,Conditions,Contamination,2018-11,Wales,4,114387,1,0.003
Poultry,Conditions,Contamination,2018-12,Wales,1,114985,2,0.001
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-10,England,196,176740,10,0.111
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-11,England,399,170549,9,0.234
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-12,England,318,290706,9,0.109
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-10,Wales,84,193252,1,0.043
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-11,Wales,44,114387,1,0.038
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-12,Wales,23,114985,2,0.02
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2018-10,England,46,176740,10,0.026
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2018-11,England,2,170549,9,0.001
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2018-12,England,153,290706,9,0.053
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2018-11,Wales,2,114387,1,0.002
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2018-12,Wales,4,114985,2,0.003
Poultry,Conditions,Dermatitis,2018-10,England,86,176740,10,0.049
Poultry,Conditions,Dermatitis,2018-11,England,1,170549,9,0.001
Poultry,Conditions,Dermatitis,2018-12,England,66,290706,9,0.023
Poultry,Conditions,Dermatitis,2018-10,Wales,7,193252,1,0.004
Poultry,Conditions,Dermatitis,2018-11,Wales,5,114387,1,0.004
Poultry,Conditions,Dermatitis,2018-12,Wales,3,114985,2,0.003
Poultry,Conditions,Emaciation,2018-10,England,83,176740,10,0.047
Poultry,Conditions,Emaciation,2018-11,England,75,170549,9,0.044
Poultry,Conditions,Emaciation,2018-12,England,391,290706,9,0.135
