Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Broilers,Conditions,Cellulitis,2017-12,England,138661,64746680,52,0.214
Broilers,Conditions,Cellulitis,2017-10,Wales,8762,5281944,2,0.166
Broilers,Conditions,Cellulitis,2017-11,Wales,9479,5333759,3,0.178
Broilers,Conditions,Cellulitis,2017-12,Wales,10010,5157382,3,0.194
Broilers,Conditions,Contamination,2017-10,England,125599,73157628,51,0.172
Broilers,Conditions,Contamination,2017-11,England,134573,71915861,54,0.187
Broilers,Conditions,Contamination,2017-12,England,124106,64746680,52,0.192
Broilers,Conditions,Contamination,2017-10,Wales,4427,5281944,2,0.084
Broilers,Conditions,Contamination,2017-11,Wales,4861,5333759,3,0.091
Broilers,Conditions,Contamination,2017-12,Wales,5235,5157382,3,0.102
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-10,England,75015,73157628,51,0.103
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-11,England,78333,71915861,54,0.109
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-12,England,82954,64746680,52,0.128
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-10,Wales,5068,5281944,2,0.096
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-11,Wales,5667,5333759,3,0.106
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-12,Wales,6048,5157382,3,0.117
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2017-10,England,20770,73157628,51,0.028
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2017-11,England,20068,71915861,54,0.028
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2017-12,England,18850,64746680,52,0.029
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2017-10,Wales,1264,5281944,2,0.024
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2017-11,Wales,2338,5333759,3,0.044
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2017-12,Wales,3543,5157382,3,0.069
Broilers,Conditions,Dermatitis,2017-10,England,11006,73157628,51,0.015
Broilers,Conditions,Dermatitis,2017-11,England,11280,71915861,54,0.016
Broilers,Conditions,Dermatitis,2017-12,England,11721,64746680,52,0.018
Broilers,Conditions,Dermatitis,2017-10,Wales,1871,5281944,2,0.035
Broilers,Conditions,Dermatitis,2017-11,Wales,1980,5333759,3,0.037
Broilers,Conditions,Dermatitis,2017-12,Wales,2407,5157382,3,0.047
Broilers,Conditions,Emaciation,2017-10,England,17702,73157628,51,0.024
Broilers,Conditions,Emaciation,2017-11,England,17730,71915861,54,0.025
Broilers,Conditions,Emaciation,2017-12,England,19853,64746680,52,0.031
Broilers,Conditions,Emaciation,2017-10,Wales,103,5281944,2,0.002
Broilers,Conditions,Emaciation,2017-11,Wales,254,5333759,3,0.005
Broilers,Conditions,Emaciation,2017-12,Wales,323,5157382,3,0.006
Broilers,Conditions,Hepatitis,2017-10,England,122944,73157628,51,0.168
Broilers,Conditions,Hepatitis,2017-11,England,135312,71915861,54,0.188
Broilers,Conditions,Hepatitis,2017-12,England,97680,64746680,52,0.151
Broilers,Conditions,Hepatitis,2017-10,Wales,7252,5281944,2,0.137
Broilers,Conditions,Hepatitis,2017-11,Wales,8786,5333759,3,0.165
Broilers,Conditions,Hepatitis,2017-12,Wales,9893,5157382,3,0.192
Broilers,Conditions,Joint Lesions,2017-10,England,31947,73157628,51,0.044
Broilers,Conditions,Joint Lesions,2017-11,England,28708,71915861,54,0.04
Broilers,Conditions,Joint Lesions,2017-12,England,30679,64746680,52,0.047
Broilers,Conditions,Joint Lesions,2017-10,Wales,3403,5281944,2,0.064
Broilers,Conditions,Joint Lesions,2017-11,Wales,2345,5333759,3,0.044
Broilers,Conditions,Joint Lesions,2017-12,Wales,2115,5157382,3,0.041
Broilers,Conditions,Machine Damage,2017-10,England,141979,73157628,51,0.194
Broilers,Conditions,Machine Damage,2017-11,England,147785,71915861,54,0.205
Broilers,Conditions,Machine Damage,2017-12,England,118060,64746680,52,0.182
Broilers,Conditions,Machine Damage,2017-10,Wales,1265,5281944,2,0.024
Broilers,Conditions,Machine Damage,2017-11,Wales,1837,5333759,3,0.034
Broilers,Conditions,Machine Damage,2017-12,Wales,1768,5157382,3,0.034
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2017-10,England,71753,73157628,51,0.098
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2017-11,England,47595,71915861,54,0.066
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2017-12,England,37954,64746680,52,0.059
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2017-10,Wales,1316,5281944,2,0.025
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2017-11,Wales,2281,5333759,3,0.043
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2017-12,Wales,3686,5157382,3,0.071
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-10,England,46793,73157628,51,0.064
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-11,England,42459,71915861,54,0.059
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-12,England,37825,64746680,52,0.058
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-10,Wales,1991,5281944,2,0.038
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-11,Wales,2033,5333759,3,0.038
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-12,Wales,3279,5157382,3,0.064
Broilers,Conditions,Overscald,2017-10,England,58483,73157628,51,0.08
Broilers,Conditions,Overscald,2017-11,England,56623,71915861,54,0.079
Broilers,Conditions,Overscald,2017-12,England,52837,64746680,52,0.082
Broilers,Conditions,Overscald,2017-10,Wales,5209,5281944,2,0.099
Broilers,Conditions,Overscald,2017-11,Wales,6127,5333759,3,0.115
Broilers,Conditions,Overscald,2017-12,Wales,9406,5157382,3,0.182
Broilers,Conditions,Pericarditis,2017-10,England,59697,73157628,51,0.082
Broilers,Conditions,Pericarditis,2017-11,England,65086,71915861,54,0.091
Broilers,Conditions,Pericarditis,2017-12,England,54112,64746680,52,0.084
Broilers,Conditions,Pericarditis,2017-10,Wales,2830,5281944,2,0.054
Broilers,Conditions,Pericarditis,2017-11,Wales,3200,5333759,3,0.06
Broilers,Conditions,Pericarditis,2017-12,Wales,6880,5157382,3,0.133
Broilers,Conditions,Perihepatitis/Peritonitis,2017-10,England,61283,73157628,51,0.084
Broilers,Conditions,Perihepatitis/Peritonitis,2017-11,England,71186,71915861,54,0.099
Broilers,Conditions,Perihepatitis/Peritonitis,2017-12,England,68520,64746680,52,0.106
Broilers,Conditions,Perihepatitis/Peritonitis,2017-10,Wales,9790,5281944,2,0.185
Broilers,Conditions,Perihepatitis/Peritonitis,2017-11,Wales,13141,5333759,3,0.246
Broilers,Conditions,Perihepatitis/Peritonitis,2017-12,Wales,11428,5157382,3,0.222
Broilers,Conditions,Respiratory Disease (air sacculitis),2017-10,England,1589,73157628,51,0.002
Broilers,Conditions,Respiratory Disease (air sacculitis),2017-11,England,1676,71915861,54,0.002
Broilers,Conditions,Respiratory Disease (air sacculitis),2017-12,England,3708,64746680,52,0.006
Broilers,Conditions,Respiratory Disease (air sacculitis),2017-10,Wales,37,5281944,2,0.001
Broilers,Conditions,Respiratory Disease (air sacculitis),2017-11,Wales,84,5333759,3,0.002
Broilers,Conditions,Respiratory Disease (air sacculitis),2017-12,Wales,10,5157382,3,0
Broilers,Conditions,Salpingitis,2017-10,England,319,73157628,51,0
Broilers,Conditions,Salpingitis,2017-11,England,502,71915861,54,0.001
Broilers,Conditions,Salpingitis,2017-12,England,303,64746680,52,0
Broilers,Conditions,Salpingitis,2017-12,Wales,3,5157382,3,0
Broilers,Conditions,Tumours/Nodules,2017-10,England,10880,73157628,51,0.015
Broilers,Conditions,Tumours/Nodules,2017-11,England,10286,71915861,54,0.014
Broilers,Conditions,Tumours/Nodules,2017-12,England,9643,64746680,52,0.015
Broilers,Conditions,Tumours/Nodules,2017-10,Wales,1,5281944,2,0
Broilers,Conditions,Tumours/Nodules,2017-11,Wales,77,5333759,3,0.001
Broilers,Conditions,Tumours/Nodules,2017-12,Wales,189,5157382,3,0.004
Ducks,Conditions,Abnormal Colour/Fevered,2017-10,England,1046,1175656,10,0.089
Ducks,Conditions,Abnormal Colour/Fevered,2017-11,England,767,1097189,12,0.07
Ducks,Conditions,Abnormal Colour/Fevered,2017-12,England,778,1308950,11,0.059
Ducks,Conditions,Antemortem Rejects (Cull/Runts),2017-10,England,40,1175656,10,0.003
Ducks,Conditions,Antemortem Rejects (Cull/Runts),2017-11,England,19,1097189,12,0.002
Ducks,Conditions,Antemortem Rejects (Cull/Runts),2017-12,England,14,1308950,11,0.001
Ducks,Conditions,Ascites/Oedema,2017-10,England,5735,1175656,10,0.488
Ducks,Conditions,Ascites/Oedema,2017-11,England,6924,1097189,12,0.631
Ducks,Conditions,Ascites/Oedema,2017-12,England,6143,1308950,11,0.469
Ducks,Conditions,Bruising/Fractures,2017-10,England,434,1175656,10,0.037
Ducks,Conditions,Bruising/Fractures,2017-11,England,2119,1097189,12,0.193
Ducks,Conditions,Bruising/Fractures,2017-12,England,1751,1308950,11,0.134
Ducks,Conditions,Cellulitis,2017-10,England,5,1175656,10,0
Ducks,Conditions,Cellulitis,2017-11,England,7,1097189,12,0.001
Ducks,Conditions,Cellulitis,2017-12,England,21,1308950,11,0.002
Ducks,Conditions,Contamination,2017-10,England,259,1175656,10,0.022
Ducks,Conditions,Contamination,2017-11,England,147,1097189,12,0.013
Ducks,Conditions,Contamination,2017-12,England,385,1308950,11,0.029
Ducks,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-10,England,659,1175656,10,0.056
Ducks,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-11,England,458,1097189,12,0.042
Ducks,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-12,England,545,1308950,11,0.042
Ducks,Conditions,Death other than slaughter (uncut/badly bled),2017-10,England,1,1175656,10,0
Ducks,Conditions,Death other than slaughter (uncut/badly bled),2017-11,England,2,1097189,12,0
Ducks,Conditions,Death other than slaughter (uncut/badly bled),2017-12,England,4,1308950,11,0
Ducks,Conditions,Dermatitis,2017-10,England,3596,1175656,10,0.306
Ducks,Conditions,Dermatitis,2017-11,England,8628,1097189,12,0.786
Ducks,Conditions,Dermatitis,2017-12,England,3872,1308950,11,0.296
Ducks,Conditions,Emaciation,2017-10,England,1275,1175656,10,0.108
Ducks,Conditions,Emaciation,2017-11,England,1094,1097189,12,0.1
Ducks,Conditions,Emaciation,2017-12,England,1485,1308950,11,0.113
Ducks,Conditions,Hepatitis,2017-10,England,105,1175656,10,0.009
Ducks,Conditions,Hepatitis,2017-11,England,168,1097189,12,0.015
Ducks,Conditions,Hepatitis,2017-12,England,142,1308950,11,0.011
Ducks,Conditions,Joint Lesions,2017-10,England,887,1175656,10,0.075
Ducks,Conditions,Joint Lesions,2017-11,England,1361,1097189,12,0.124
Ducks,Conditions,Joint Lesions,2017-12,England,621,1308950,11,0.047
Ducks,Conditions,Machine Damage,2017-10,England,231,1175656,10,0.02
Ducks,Conditions,Machine Damage,2017-11,England,1308,1097189,12,0.119
Ducks,Conditions,Machine Damage,2017-12,England,1252,1308950,11,0.096
Ducks,Conditions,"Other Factory (poor plucking, product requirement)",2017-10,England,1206,1175656,10,0.103
Ducks,Conditions,"Other Factory (poor plucking, product requirement)",2017-12,England,1,1308950,11,0
Ducks,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-10,England,28,1175656,10,0.002
Ducks,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-11,England,212,1097189,12,0.019
Ducks,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-12,England,19,1308950,11,0.001
Ducks,Conditions,Overscald,2017-10,England,23,1175656,10,0.002
Ducks,Conditions,Overscald,2017-12,England,273,1308950,11,0.021
Ducks,Conditions,Pericarditis,2017-10,England,7441,1175656,10,0.633
Ducks,Conditions,Pericarditis,2017-11,England,7768,1097189,12,0.708
Ducks,Conditions,Pericarditis,2017-12,England,3889,1308950,11,0.297
Ducks,Conditions,Perihepatitis/Peritonitis,2017-10,England,89,1175656,10,0.008
Ducks,Conditions,Perihepatitis/Peritonitis,2017-11,England,305,1097189,12,0.028
Ducks,Conditions,Perihepatitis/Peritonitis,2017-12,England,216,1308950,11,0.017
Ducks,Conditions,Respiratory Disease (air sacculitis),2017-10,England,21749,1175656,10,1.85
Ducks,Conditions,Respiratory Disease (air sacculitis),2017-11,England,17341,1097189,12,1.58
Ducks,Conditions,Respiratory Disease (air sacculitis),2017-12,England,18802,1308950,11,1.436
Ducks,Conditions,Salpingitis,2017-10,England,4,1175656,10,0
Ducks,Conditions,Salpingitis,2017-11,England,4,1097189,12,0
Ducks,Conditions,Salpingitis,2017-12,England,8,1308950,11,0.001
Ducks,Conditions,Tumours/Nodules,2017-10,England,288,1175656,10,0.024
Ducks,Conditions,Tumours/Nodules,2017-11,England,246,1097189,12,0.022
Ducks,Conditions,Tumours/Nodules,2017-12,England,519,1308950,11,0.04
Geese,Conditions,Abnormal Colour/Fevered,2017-11,England,15,41047,5,0.037
Geese,Conditions,Abnormal Colour/Fevered,2017-12,England,17,34088,9,0.05
Geese,Conditions,Antemortem Rejects (Cull/Runts),2017-12,England,1,34088,9,0.003
Geese,Conditions,Ascites/Oedema,2017-11,England,9,41047,5,0.022
Geese,Conditions,Ascites/Oedema,2017-12,England,4,34088,9,0.012
Geese,Conditions,Bruising/Fractures,2017-11,England,39,41047,5,0.095
Geese,Conditions,Bruising/Fractures,2017-12,England,40,34088,9,0.117
Geese,Conditions,Cellulitis,2017-12,England,1,34088,9,0.003
Geese,Conditions,Contamination,2017-11,England,4,41047,5,0.01
Geese,Conditions,Contamination,2017-12,England,10,34088,9,0.029
Geese,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-11,England,1,41047,5,0.002
Geese,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-12,England,10,34088,9,0.029
Geese,Conditions,Death other than slaughter (uncut/badly bled),2017-12,England,1,34088,9,0.003
Geese,Conditions,Dermatitis,2017-11,England,1,41047,5,0.002
Geese,Conditions,Dermatitis,2017-12,England,5,34088,9,0.015
Geese,Conditions,Emaciation,2017-10,England,1,333,3,0.3
Geese,Conditions,Emaciation,2017-11,England,15,41047,5,0.037
Geese,Conditions,Emaciation,2017-12,England,32,34088,9,0.094
Geese,Conditions,Hepatitis,2017-11,England,17,41047,5,0.041
Geese,Conditions,Hepatitis,2017-12,England,51,34088,9,0.15
Geese,Conditions,Joint Lesions,2017-11,England,4,41047,5,0.01
Geese,Conditions,Machine Damage,2017-11,England,3,41047,5,0.007
Geese,Conditions,Machine Damage,2017-12,England,5,34088,9,0.015
Geese,Conditions,"Other Factory (poor plucking, product requirement)",2017-11,England,2,41047,5,0.005
Geese,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-12,England,4,34088,9,0.012
Geese,Conditions,Pericarditis,2017-11,England,17,41047,5,0.041
Geese,Conditions,Pericarditis,2017-12,England,41,34088,9,0.12
Geese,Conditions,Perihepatitis/Peritonitis,2017-11,England,1,41047,5,0.002
Geese,Conditions,Perihepatitis/Peritonitis,2017-12,England,10,34088,9,0.029
Geese,Conditions,Respiratory Disease (air sacculitis),2017-11,England,18,41047,5,0.044
Geese,Conditions,Respiratory Disease (air sacculitis),2017-12,England,9,34088,9,0.026
Geese,Conditions,Salpingitis,2017-11,England,50,41047,5,0.122
Geese,Conditions,Salpingitis,2017-12,England,65,34088,9,0.191
Geese,Conditions,Tumours/Nodules,2017-11,England,7,41047,5,0.017
Geese,Conditions,Tumours/Nodules,2017-12,England,16,34088,9,0.047
Hens,Conditions,Abnormal Colour/Fevered,2017-10,England,8494,2999261,16,0.283
Hens,Conditions,Abnormal Colour/Fevered,2017-11,England,8905,2790258,15,0.319
Hens,Conditions,Abnormal Colour/Fevered,2017-12,England,8054,3001800,15,0.268
Hens,Conditions,Antemortem Rejects (Cull/Runts),2017-10,England,69,2999261,16,0.002
Hens,Conditions,Antemortem Rejects (Cull/Runts),2017-11,England,34,2790258,15,0.001
Hens,Conditions,Antemortem Rejects (Cull/Runts),2017-12,England,17,3001800,15,0.001
Hens,Conditions,Ascites/Oedema,2017-10,England,3395,2999261,16,0.113
Hens,Conditions,Ascites/Oedema,2017-11,England,2622,2790258,15,0.094
Hens,Conditions,Ascites/Oedema,2017-12,England,2641,3001800,15,0.088
Hens,Conditions,Bruising/Fractures,2017-10,England,2606,2999261,16,0.087
Hens,Conditions,Bruising/Fractures,2017-11,England,2286,2790258,15,0.082
Hens,Conditions,Bruising/Fractures,2017-12,England,3727,3001800,15,0.124
Hens,Conditions,Cellulitis,2017-10,England,305,2999261,16,0.01
Hens,Conditions,Cellulitis,2017-11,England,169,2790258,15,0.006
Hens,Conditions,Cellulitis,2017-12,England,334,3001800,15,0.011
Hens,Conditions,Contamination,2017-10,England,887,2999261,16,0.03
Hens,Conditions,Contamination,2017-11,England,791,2790258,15,0.028
Hens,Conditions,Contamination,2017-12,England,981,3001800,15,0.033
Hens,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-10,England,4208,2999261,16,0.14
Hens,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-11,England,4769,2790258,15,0.171
Hens,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-12,England,6029,3001800,15,0.201
Hens,Conditions,Death other than slaughter (uncut/badly bled),2017-10,England,262,2999261,16,0.009
Hens,Conditions,Death other than slaughter (uncut/badly bled),2017-11,England,68,2790258,15,0.002
Hens,Conditions,Death other than slaughter (uncut/badly bled),2017-12,England,116,3001800,15,0.004
Hens,Conditions,Dermatitis,2017-10,England,1769,2999261,16,0.059
Hens,Conditions,Dermatitis,2017-11,England,1520,2790258,15,0.054
Hens,Conditions,Dermatitis,2017-12,England,1771,3001800,15,0.059
Hens,Conditions,Emaciation,2017-10,England,5497,2999261,16,0.183
Hens,Conditions,Emaciation,2017-11,England,4531,2790258,15,0.162
Hens,Conditions,Emaciation,2017-12,England,4712,3001800,15,0.157
Hens,Conditions,Hepatitis,2017-10,England,2697,2999261,16,0.09
Hens,Conditions,Hepatitis,2017-11,England,2379,2790258,15,0.085
Hens,Conditions,Hepatitis,2017-12,England,876,3001800,15,0.029
Hens,Conditions,Joint Lesions,2017-10,England,33,2999261,16,0.001
Hens,Conditions,Joint Lesions,2017-11,England,15,2790258,15,0.001
Hens,Conditions,Joint Lesions,2017-12,England,15,3001800,15,0
Hens,Conditions,Machine Damage,2017-10,England,2925,2999261,16,0.098
Hens,Conditions,Machine Damage,2017-11,England,4874,2790258,15,0.175
Hens,Conditions,Machine Damage,2017-12,England,2939,3001800,15,0.098
Hens,Conditions,"Other Factory (poor plucking, product requirement)",2017-10,England,605,2999261,16,0.02
Hens,Conditions,"Other Factory (poor plucking, product requirement)",2017-11,England,805,2790258,15,0.029
Hens,Conditions,"Other Factory (poor plucking, product requirement)",2017-12,England,863,3001800,15,0.029
Hens,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-10,England,214,2999261,16,0.007
Hens,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-11,England,186,2790258,15,0.007
Hens,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-12,England,214,3001800,15,0.007
Hens,Conditions,Overscald,2017-10,England,315,2999261,16,0.011
Hens,Conditions,Overscald,2017-11,England,397,2790258,15,0.014
Hens,Conditions,Overscald,2017-12,England,740,3001800,15,0.025
Hens,Conditions,Pericarditis,2017-10,England,17,2999261,16,0.001
Hens,Conditions,Pericarditis,2017-11,England,51,2790258,15,0.002
Hens,Conditions,Pericarditis,2017-12,England,60,3001800,15,0.002
Hens,Conditions,Perihepatitis/Peritonitis,2017-10,England,9088,2999261,16,0.303
Hens,Conditions,Perihepatitis/Peritonitis,2017-11,England,9613,2790258,15,0.345
Hens,Conditions,Perihepatitis/Peritonitis,2017-12,England,15133,3001800,15,0.504
Hens,Conditions,Respiratory Disease (air sacculitis),2017-10,England,46,2999261,16,0.002
Hens,Conditions,Respiratory Disease (air sacculitis),2017-11,England,43,2790258,15,0.002
Hens,Conditions,Respiratory Disease (air sacculitis),2017-12,England,66,3001800,15,0.002
Hens,Conditions,Salpingitis,2017-10,England,7187,2999261,16,0.24
Hens,Conditions,Salpingitis,2017-11,England,6303,2790258,15,0.226
Hens,Conditions,Salpingitis,2017-12,England,7045,3001800,15,0.235
Hens,Conditions,Tumours/Nodules,2017-10,England,2129,2999261,16,0.071
Hens,Conditions,Tumours/Nodules,2017-11,England,1597,2790258,15,0.057
Hens,Conditions,Tumours/Nodules,2017-12,England,2081,3001800,15,0.069
Poultry,Conditions,Abnormal Colour/Fevered,2017-10,England,122,65550,10,0.186
Poultry,Conditions,Abnormal Colour/Fevered,2017-11,England,310,108978,13,0.284
Poultry,Conditions,Abnormal Colour/Fevered,2017-12,England,151,92550,15,0.163
Poultry,Conditions,Abnormal Colour/Fevered,2017-10,Wales,83,107970,2,0.077
Poultry,Conditions,Abnormal Colour/Fevered,2017-11,Wales,113,60986,2,0.185
Poultry,Conditions,Abnormal Colour/Fevered,2017-12,Wales,259,158944,3,0.163
Poultry,Conditions,Antemortem Rejects (Cull/Runts),2017-10,England,19,65550,10,0.029
Poultry,Conditions,Antemortem Rejects (Cull/Runts),2017-11,England,29,108978,13,0.027
Poultry,Conditions,Antemortem Rejects (Cull/Runts),2017-12,England,119,92550,15,0.129
Poultry,Conditions,Ascites/Oedema,2017-10,England,130,65550,10,0.198
Poultry,Conditions,Ascites/Oedema,2017-11,England,168,108978,13,0.154
Poultry,Conditions,Ascites/Oedema,2017-12,England,281,92550,15,0.304
Poultry,Conditions,Ascites/Oedema,2017-12,Wales,10,158944,3,0.006
Poultry,Conditions,Bruising/Fractures,2017-10,England,240,65550,10,0.366
Poultry,Conditions,Bruising/Fractures,2017-11,England,95,108978,13,0.087
Poultry,Conditions,Bruising/Fractures,2017-12,England,93,92550,15,0.1
Poultry,Conditions,Bruising/Fractures,2017-10,Wales,5,107970,2,0.005
Poultry,Conditions,Bruising/Fractures,2017-11,Wales,18,60986,2,0.03
Poultry,Conditions,Bruising/Fractures,2017-12,Wales,75,158944,3,0.047
Poultry,Conditions,Cellulitis,2017-10,England,23,65550,10,0.035
Poultry,Conditions,Cellulitis,2017-11,England,60,108978,13,0.055
Poultry,Conditions,Cellulitis,2017-12,England,46,92550,15,0.05
Poultry,Conditions,Cellulitis,2017-10,Wales,3,107970,2,0.003
Poultry,Conditions,Cellulitis,2017-11,Wales,1,60986,2,0.002
Poultry,Conditions,Cellulitis,2017-12,Wales,21,158944,3,0.013
Poultry,Conditions,Contamination,2017-10,England,29,65550,10,0.044
Poultry,Conditions,Contamination,2017-11,England,127,108978,13,0.117
Poultry,Conditions,Contamination,2017-12,England,221,92550,15,0.239
Poultry,Conditions,Contamination,2017-10,Wales,1,107970,2,0.001
Poultry,Conditions,Contamination,2017-11,Wales,6,60986,2,0.01
Poultry,Conditions,Contamination,2017-12,Wales,107,158944,3,0.067
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-10,England,104,65550,10,0.159
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-11,England,171,108978,13,0.157
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-12,England,141,92550,15,0.152
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-10,Wales,4,107970,2,0.004
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-11,Wales,14,60986,2,0.023
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-12,Wales,86,158944,3,0.054
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2017-10,England,5,65550,10,0.008
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2017-12,England,7,92550,15,0.008
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2017-10,Wales,21,107970,2,0.019
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2017-11,Wales,22,60986,2,0.036
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2017-12,Wales,37,158944,3,0.023
Poultry,Conditions,Dermatitis,2017-10,England,9,65550,10,0.014
Poultry,Conditions,Dermatitis,2017-11,England,16,108978,13,0.015
Poultry,Conditions,Dermatitis,2017-12,England,102,92550,15,0.11
Poultry,Conditions,Dermatitis,2017-10,Wales,4,107970,2,0.004
Poultry,Conditions,Dermatitis,2017-11,Wales,2,60986,2,0.003
Poultry,Conditions,Dermatitis,2017-12,Wales,16,158944,3,0.01
Poultry,Conditions,Emaciation,2017-10,England,83,65550,10,0.127
Poultry,Conditions,Emaciation,2017-11,England,116,108978,13,0.106
Poultry,Conditions,Emaciation,2017-12,England,74,92550,15,0.08
Poultry,Conditions,Emaciation,2017-10,Wales,45,107970,2,0.042
Poultry,Conditions,Emaciation,2017-11,Wales,103,60986,2,0.169
Poultry,Conditions,Emaciation,2017-12,Wales,335,158944,3,0.211
Poultry,Conditions,Hepatitis,2017-10,England,39,65550,10,0.059
